conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.98E+18,Wed Oct 29 23:51:50 +0000 2025,0,BGN menetapkan batas maksimal porsi Makan Bergizi Gratis (MBG) sebanyak 3.000 porsi per dapur #MorningBreakfast #KBFM #RadioKalimaya #RadioSebayaMudaMalangRaya #RadioAnakMuda #RadioDewasaMuda https://t.co/6RmhMofFum,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1983683223004819472,1.91E+18,
1.98E+18,Wed Oct 29 23:50:53 +0000 2025,0,Program Makan Bergizi Gratis (MBG) Tembus Rp35 6 Triliun 200 Dapur Baru Dibangun Setiap Hari https://t.co/cfePQNEvSG,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1983682986072494391,1.66E+18,
1.98E+18,Wed Oct 29 23:49:25 +0000 2025,0,Program Makan Bergizi Gratis Tembus Rp35 6 Triliun: Benarkah 82 9 Juta Orang Akan Terbantu? https://t.co/HSKK9py7sK,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1983682615459586509,1.47E+18,
1.98E+18,Wed Oct 29 23:42:31 +0000 2025,0,Program Makan Bergizi Gratis merupakan wujud nyata kepedulian Pemerintah terhadap masa depan anak bangsa #DariMBGUntukIndonesiaHebat https://t.co/SzIjqWjio9,1.98E+18,https://pbs.twimg.com/media/G4dzPdka8AUnwAA.jpg,,in,,0,0,0,https://x.com/undefined/status/1983680879731130703,1.41E+18,
1.98E+18,Wed Oct 29 23:42:24 +0000 2025,0,Bagi anak-anak di daerah terpencil program Makan Bergizi Gratis bukan sekadar makanan tapi harapan #DariMBGUntukIndonesiaHebat https://t.co/36WCcNtPx9,1.98E+18,https://pbs.twimg.com/media/G4dzNrma8AYa891.jpg,,in,,0,0,0,https://x.com/undefined/status/1983680851637571640,1.41E+18,
1.98E+18,Wed Oct 29 22:59:22 +0000 2025,0,Ia juga menilai TNI-Polri memiliki peran penting dalam mendukung pembangunan nasional termasuk di sektor pangan dan program dapur Makan Bergizi Gratis (MBG). Menurutnya langkah tersebut menjadi wujud nyata prinsip gotong royong bangsa Indonesia. #IndonesiaBebasNarkoba,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1983670019419730076,1.40E+18,
1.98E+18,Wed Oct 29 22:48:09 +0000 2025,0,Kepala BGN Tegas Bantah Isu Insentif Rp5 Juta untuk Konten Makan Bergizi Gratis https://t.co/nDgP2MyS7k,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1983667197760434687,456426648,
1.98E+18,Wed Oct 29 22:42:19 +0000 2025,0,Jumlah korban kasus MBG terus meningkat: kini tercatat 662 siswa di Gunungkidul DIY diduga keracunan Makan Bergizi Gratis (MBG).,1.98E+18,,,in,,1,0,0,https://x.com/undefined/status/1983665731637276683,2648720479,
1.98E+18,Wed Oct 29 22:31:54 +0000 2025,17,@abu_waras Yang penting bisa jalan . Kenapa ngga mau belajar sama Muhamadiyah aja jam t,1.98E+18,,abu_waras,in,,0,2,0,https://x.com/undefined/status/1983663107282174009,1.88E+18,
1.98E+18,Wed Oct 29 22:25:53 +0000 2025,0,Padahal setiap kali pemerintah menggelontorkan program besar seperti MBG (Makan Bergizi Gratis) yang dijual ke publik adalah narasi mulia: membantu anak miskin memperbaiki gizi mencerdaskan generasi. - @barengwarga,1.98E+18,,,in,,1,0,0,https://x.com/undefined/status/1983661593117483023,2648720479,
1.98E+18,Wed Oct 29 21:35:18 +0000 2025,0,Makan Bergizi Gratis jadi simbol nyata keberpihakan pada generasi muda #1TahunPrabowoGibran https://t.co/knP84Y2zgK,1.98E+18,https://pbs.twimg.com/media/G4dWGF2bQAAwqa-.jpg,yulianadewiarum,in,,0,1,0,https://x.com/undefined/status/1983648866378641557,1.53E+18,
1.98E+18,Wed Oct 29 20:06:33 +0000 2025,0,Distribusi Progam Makan Bergizi Gratis (MBG) di SMPN 1 GEDEG Guna Meningkatkan gizi dan kesehatan bahkan pun Meningkatkan kualitas belajar Murid. . . #polresmojokertokota #makanbergizigratis #polriuntukmasyarakat #jogomojokertokota #polripresisi https://t.co/WUIsviI91s,1.98E+18,https://pbs.twimg.com/ext_tw_video_thumb/1983626242193862657/pu/img/gsa-r9MnI1tgzNzW.jpg,,in,,0,0,0,https://x.com/undefined/status/1983626529889546562,1.75E+18,
1.98E+18,Wed Oct 29 19:42:43 +0000 2025,0,Distribusi Progam Makan Bergizi Gratis (MBG) Polres Mojokerto Kota Di TK AL Islah Guna meningkatkan status gizi kesehatan bahkan mendukung pertumbuhan ekonomi lokal. . . #makanbergizigratis #polresmojokertokota #polriuntukmasyarakat #jogomojokertokota https://t.co/THLV6VSaek,1.98E+18,https://pbs.twimg.com/ext_tw_video_thumb/1983620382298140673/pu/img/WoRxjBc4bIbfdrhH.jpg,,in,,0,0,0,https://x.com/undefined/status/1983620533297263015,1.75E+18,
1.98E+18,Wed Oct 29 18:19:59 +0000 2025,0,@dodok_jr @christkeju2 @meliksumanandar @kompascom MBG (Makan Bergizi Gratis) bisa jadi penopang DSR secara tidak langsung di jangka panjang karena program ini tingkatkan nutrisi anak produktivitas tenaga kerja masa depan dan pertumbuhan ekonomi sehingga perluasan basis pajak bantu bayar utang. Namun biaya awalnya Rp300T+ per,1.98E+18,,dodok_jr,in,,0,1,0,https://x.com/undefined/status/1983599711987855846,1.72E+18,
1.98E+18,Wed Oct 29 17:23:24 +0000 2025,1,Bersama Kita Wujudkan Makan Bergizi Gratis! Perubahan besar dimulai dari langkah kecil. Melalui program MBG kita gotong royong menghadirkan makanan sehat bagi pelajar dan masyarakat yang membutuhkan. Setiap piring bergizi adalah wujud nyata kepedulian kita. #MakanBergiziGratis https://t.co/RMXToyF4u1,1.98E+18,https://pbs.twimg.com/media/G4cceZKa8AEfREN.jpg,,in,,0,0,0,https://x.com/undefined/status/1983585472913010994,2497834344,
1.98E+18,Wed Oct 29 17:23:01 +0000 2025,1,Dari Petani untuk Anak Negeri! Program Makan Bergizi Gratis bukan hanya membantu masyarakat tapi juga memberdayakan petani dan UMKM Bahan pangan lokal olahan bergizi manfaatnya dirasakan bersama. Satu program banyak kebaikan! #MBG #DariPetaniUntukBangsa #EkonomiKerakyatan https://t.co/YF2u7FnBrN,1.98E+18,https://pbs.twimg.com/media/G4ccYsKa8AAdD-0.jpg,,in,,0,0,0,https://x.com/undefined/status/1983585374422348198,2497834344,
1.98E+18,Wed Oct 29 17:22:37 +0000 2025,1,Makan Bergizi Belajar Lebih Berenergi! Anak-anak Indonesia butuh tenaga untuk belajar dan bermimpi. Program Makan Bergizi Gratis (MBG) hadir memastikan tak ada lagi siswa yang belajar dalam keadaan lapar. #MBG #AnakSehatAnakCerdas #MakanBergiziGratis https://t.co/qCFyLaxXpi,1.98E+18,https://pbs.twimg.com/media/G4ccS3ubwAAiCbq.jpg,,in,,0,0,0,https://x.com/undefined/status/1983585275625533554,2497834344,
1.98E+18,Wed Oct 29 16:38:24 +0000 2025,0,Shohibul Anshor Siregar: Integrasi Program Makan Bergizi dan Job Guarantee Kunci Kemandirian Ekonomi Rakyat. Negara tidak sedang memberi hadiah ketika menjamin rakyatnya makan dan bekerja. Itu kewajiban konstitusional. Kata gratis sebaiknya dihapus https://t.co/Rb7Ke2Iz40 https://t.co/mcNZsda3jr,1.98E+18,https://pbs.twimg.com/media/G4cSLFfbMAAoihS.jpg,,in,,0,0,0,https://x.com/undefined/status/1983574147952480752,1.87E+18,
1.98E+18,Wed Oct 29 16:26:29 +0000 2025,0,Ya Allah semoga orang2 yg ramah rejeki ini dibuka pintu berkah selebar-lebarnya (dari gua yg otw hamil 3 bulan gara2 dapet makan bergizi gratis 2 KALI malem ini) Idc idc I love eating. Tidur dengan kondisi perut isi spageti rendang sm taichan,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1983571147511001259,1.58E+18,
1.98E+18,Wed Oct 29 15:40:56 +0000 2025,0,Menjaga Mutu di Tengah Skala: BGN Tegaskan Batas Kapasitas Dapur Program Makan Bergizi Gratis https://t.co/GNWNGCF4gG lewat @@lukilibra74,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1983559686029992139,1.83E+18,
1.98E+18,Wed Oct 29 13:38:16 +0000 2025,0,Badan Pusat Statistik (BPS) Kabupaten Mojokerto kembali melaksanakan Pelatihan Survei Khusus Monitoring dan Evaluasi Program Makan Bergizi Gratis (MBG) Tahap 2 pada tanggal 27 28 Oktober 2025. Kegiatan ini berlangsung di ruang rapat BPS Kabupaten Mojokerto dan diikuti oleh... https://t.co/e3FTgdMaoC,1.98E+18,https://pbs.twimg.com/media/G4bo7WLbMAA9F2K.jpg,,in,,0,1,0,https://x.com/undefined/status/1983528814354551127,1.04E+18,
1.98E+18,Wed Oct 29 13:34:43 +0000 2025,0,MAKAN BERGIZI GRATIS WUJUDKAN GENERASI SEHAT DAN CERDAS! https://t.co/4sebT5DzHG,1.98E+18,https://pbs.twimg.com/media/G4boInwaMAAH8Si.jpg,,in,,0,0,0,https://x.com/undefined/status/1983527923975127528,1.69E+18,
1.98E+18,Wed Oct 29 13:31:11 +0000 2025,5,Kementerian Pertahanan bersama Satgas Yonif 733/Masariku terus memperkuat komitmen dalam mendukung kesejahteraan masyarakat di wilayah terluar Indonesia melalui pelaksanaan Program Makan Bergizi (MBG) Gratis di Papua Pegunungan khususnya di Batas Batu dan Kenyam Selasa (28/10). https://t.co/OTQzEOZpuc,1.98E+18,https://pbs.twimg.com/media/G4bnUpdacAAFyJl.jpg,,in,,0,2,4,https://x.com/undefined/status/1983527034795200550,7.15E+17,
1.98E+18,Wed Oct 29 13:28:46 +0000 2025,0,@ADHDForReal Makan Bergizi Gratis,1.98E+18,,ADHDForReal,in,,0,0,0,https://x.com/undefined/status/1983526426734465453,214071344,
1.98E+18,Wed Oct 29 13:22:49 +0000 2025,0,Program Makan Bergizi Gratis (MBG) di Kabupaten Bangkalan Jawa Timur kembali menuai sorotan setelah ditemukan dua ekor ulat dalam menu sayur daun singkong di SMAN 1 Kamal pada Senin (27/10/2025). Kepala SMAN 1 Kamal Mohammad Sairi membenarkan temuan tersebut. Betul itu https://t.co/rGN1qRtEwM,1.98E+18,https://pbs.twimg.com/media/G4bkB8Oa8AA6yMq.jpg,,in,,0,0,0,https://x.com/undefined/status/1983524928403161558,48359478,
1.98E+18,Wed Oct 29 13:21:26 +0000 2025,0,Kanit Binmas Ipda Jurbada dan Bhabinkamtibmas kelurahan Kacapiring Aiptu Ferry Hendrianto Melaksanakan monitoring dan pengawasan di MBG dari Yayasan Pangan Mandiri Barokah Cibangkong Kec.Batununggal Kota Bandung Makan Bergizi Gratis ( MBG). https://t.co/6zKkaNw8d5,1.98E+18,https://pbs.twimg.com/media/G4blArRagAAp5rG.jpg,,in,,0,0,0,https://x.com/undefined/status/1983524578946322769,1.84E+18,
1.98E+18,Wed Oct 29 13:05:46 +0000 2025,0,Penjelasan SPPG soal Viral Temuan Ulat di Menu Makan Bergizi Gratis di Bangkalan Madura https://t.co/KbVPFZwWNK lewat @tribunnews #sppg #viral #ulat #mbg #jatim #makanbergizigratis,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1983520635742802057,483408930,
1.98E+18,Wed Oct 29 12:59:06 +0000 2025,34,201 SISWA KERACUNAN MBG ! Kasus keracunan massal gegara Makan Bergizi Gratis (MBG) yang menimpa siswa sejumlah sekolah di Desa Cibodas Kecamatan Lembang Kabupaten Bandung Barat (KBB) mulai mereda. Berdasarkan data Dinas Kesehatan (Dinkes) Bandung Barat hingga Rabu https://t.co/nN0mLsyebE,1.98E+18,https://pbs.twimg.com/ext_tw_video_thumb/1983518910474514432/pu/img/YsdLYnVOuPEnBjYF.jpg,,in,,0,11,15,https://x.com/undefined/status/1983518958696460356,1.28E+18,
1.98E+18,Wed Oct 29 12:51:19 +0000 2025,0,Program Makan Bergizi Gratis di Gunungkidul Dikritik Orang Tua Siswa PAUD Khawatir https://t.co/G1l7uFqSYN,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1983517000191320173,2951351594,
1.98E+18,Wed Oct 29 12:46:43 +0000 2025,0,Program Makan Bergizi Gratis (MBG) kian menunjukkan bukan kebijakan kesejahteraan tapi strategi politik perut. Di atas kertas ia dibungkus dengan jargon kemanusiaan dan gizi anak bangsa. Tapi di lapangan yang tumbuh bukan kesadaran melainkan ketergantungan. - @arieparikesit,1.98E+18,,,in,,1,0,0,https://x.com/undefined/status/1983515841527173302,2648720479,
1.98E+18,Wed Oct 29 12:44:00 +0000 2025,4,Presiden Prabowo membentuk Tim Koordinasi Program Makan Bergizi Gratis lintas kementerian dipimpin Menko Pangan Zulkifli Hasan untuk memastikan program berjalan tepat sasaran merata dan berkelanjutan. https://t.co/4rBFp6bfPS,1.98E+18,,,in,,0,0,1,https://x.com/undefined/status/1983515157860086158,69183155,
1.98E+18,Wed Oct 29 12:25:35 +0000 2025,0,@antaranews Nggak nyangka program makan bergizi gratis bisa bikin senyum anak-anak makin lebar tiap hari sekolah,1.98E+18,,antaranews,in,,0,0,0,https://x.com/undefined/status/1983510525704323455,1.70E+18,
1.98E+18,Wed Oct 29 12:18:31 +0000 2025,2,BGN Minta SPPG Jaga Tata Kelola Program MBG Badan Gizi Nasional (BGN) menegaskan pentingnya kepatuhan seluruh Satuan Pelayanan Pemenuhan Gizi (SPPG) di daerah terhadap pedoman umum tata kelola Program Makan Bergizi Gratis (MBG). https://t.co/BtfGxOWsLS https://t.co/LfaecZtHDr,1.98E+18,https://pbs.twimg.com/media/G4bWsbSXoAA_eWz.jpg,,in,,0,0,0,https://x.com/undefined/status/1983508747851891129,46693036,
1.98E+18,Wed Oct 29 12:09:29 +0000 2025,0,@36fandi_ @LatterstoAster @BaseBDG Ini kasus keracunan massal di Cibodas Lembang Bandung Barat. Ratusan siswa dan guru (data bervariasi 124-201) keracunan setelah makan program Makan Bergizi Gratis (MBG) pada 28 Okt 2025. Gejala mual muntah; diduga dari kontaminasi makanan. Korban dirawat di RSUD Lembang dll.,1.98E+18,,36fandi_,in,,0,0,0,https://x.com/undefined/status/1983506471125205024,1.72E+18,
1.98E+18,Wed Oct 29 12:08:36 +0000 2025,0,BGN Targetkan 82 9 Juta Penerima Program MBG hingga Akhir 2025 Badan Gizi Nasional (BGN) menegaskan optimisme untuk mencapai target 82 9 juta penerima manfaat Program Makan Bergizi Gratis (MBG) pada akhir 2025. Saat ini BGN mencatat 13.347 Satuan Pelayanan Pemenuhan Gizi (SPPG) https://t.co/azorfyby1c,1.98E+18,https://pbs.twimg.com/media/G4bUbEwXkAAB-H6.jpg,,in,,0,1,0,https://x.com/undefined/status/1983506250944897106,46693036,
1.98E+18,Wed Oct 29 11:48:08 +0000 2025,0,Puluhan calon relawan Satuan Pelayanan Pemenuhan Gizi di Kabupaten Ogan Komering Ulu Sumatera Selatan menjalani pemeriksaan kesehatan untuk memastikan kesiapan fisik dan kesehatan dalam mendukung Program Makan Bergizi Gratis. https://t.co/2wEr9aYzha,1.98E+18,,,in,,0,1,0,https://x.com/undefined/status/1983501099995705657,18071520,
1.98E+18,Wed Oct 29 11:42:34 +0000 2025,1,BPKP Kalteng melaksanakan evaluasi program Makan Bergizi Gratis (MBG) di Kabupaten Kapuas dalam kegiatan tsb tim BPKP melakukan pengumpulan dan pengujian bukti menganalisis data dokumen serta observasi dan wawancara ke SPPG maupun sejumlah sekolah penerima manfaat program MBG. https://t.co/qvciZWAhcg,1.98E+18,https://pbs.twimg.com/media/G4bOD3kbgAAd1_v.jpg,,in,,0,1,0,https://x.com/undefined/status/1983499699802739018,1.84E+18,
1.98E+18,Wed Oct 29 11:41:07 +0000 2025,0,@AntonSubagia @Syarman59 @Mujirahadi2 @prabowo Pencetus proyek Makan Bergizi Gratis (MBG) adalah Presiden Prabowo Subianto yang digagas sebagai inisiatif utama untuk tingkatkan gizi dan kesehatan anak sekolah melalui program nasional. Meski niat baik insiden keracunan menuntut investigasi mendalam pada pelaksanaan rantai,1.98E+18,,AntonSubagia,in,,1,1,0,https://x.com/undefined/status/1983499335083118728,1.72E+18,
1.98E+18,Wed Oct 29 11:39:14 +0000 2025,0,@AntonSubagia @Syarman59 @Mujirahadi2 @prabowo Proyek MBG merupakan inisiatif pemerintah untuk menyediakan makan bergizi gratis bagi siswa sekolah yang digagas Presiden Prabowo Subianto guna tingkatkan gizi anak. Otak atau dalang utamanya adalah tim kabinet terkait termasuk Kementerian Pendidikan dan Sosial tapi,1.98E+18,,AntonSubagia,in,,0,1,0,https://x.com/undefined/status/1983498860032119171,1.72E+18,
1.98E+18,Wed Oct 29 11:38:10 +0000 2025,0,PRESIDEN Prabowo Subianto menetapkan Wakil Kepala Badan Gizi Nasional (BGN) Nanik S. Deyang sebagai Ketua Pelaksana Harian Program Makan Bergizi Gratis (MBG). https://t.co/aqE4CpvbJr,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1983498589557952792,68930552,
1.98E+18,Wed Oct 29 11:34:00 +0000 2025,2,Sebanyak 695 siswa dari dua sekolah diduga keracunan menu Makan Bergizi Gratis di Saptosari DIY. Para siswa alami sakit perut hingga muntah-muntah bahkan beberapa mendapatkan perawatan. https://t.co/mCjGxxEKfV,1.98E+18,,,in,,3,9,4,https://x.com/undefined/status/1983497541942661428,69183155,
1.98E+18,Wed Oct 29 11:30:10 +0000 2025,0,Ratusan Siswa di Gunungkidul Diduga Keracunan Massal usai Santap Program Makan Bergizi Gratis (MBG) https://t.co/9NOEMRxlc5,1.98E+18,,,in,,0,5,0,https://x.com/undefined/status/1983496578540110118,541613750,
1.98E+18,Wed Oct 29 11:28:03 +0000 2025,0,Kalau Makan Bergizi Gratis malah jadi Makan Berisiko Gawat apa gunanya jargon gizi kalau nyawa rakyat dijadikan percobaan kebijakan? - @BdgBergerakID,1.98E+18,,,in,,1,0,0,https://x.com/undefined/status/1983496046140342348,2648720479,
1.98E+18,Wed Oct 29 11:11:47 +0000 2025,0,Anggota Ombudsman RI Indraza Marzuki Rais melaksanakan rangkaian kunjungan kerja ke Kota Tarakan Kalimantan Utara pada 22 23 Oktober 2025. Kunjungan ini bertujuan untuk memantau pelaksanaan Program Makan Bergizi Gratis (MBG) Sekolah Rakyat serta meninjau layanan publik di https://t.co/Rd7JtjmXZY,1.98E+18,https://pbs.twimg.com/amplify_video_thumb/1983491080248250368/img/-uWKwNcUrJ8DRXkl.jpg,,in,,0,1,0,https://x.com/undefined/status/1983491953359724816,125923625,
1.98E+18,Wed Oct 29 10:51:47 +0000 2025,0,Pemerintah terus memperkuat pelaksanaan program Makan Bergizi Gratis (MBG) dengan menerbitkan peraturan baru agar lebih tepat sasaran transparan dan berkelanjutan. Langkah ini memastikan setiap anak Indonesia mendapat asupan bergizi untuk tumbuh sehat dan cerdas. https://t.co/4xl3don2Sn,1.98E+18,https://pbs.twimg.com/media/G4bC1hYbcAAxuP3.jpg,,in,,0,0,0,https://x.com/undefined/status/1983486918416650545,55737082,
1.98E+18,Wed Oct 29 10:47:33 +0000 2025,0,Menteri Luar Negeri Indonesia Sugiono menjadi salah satu pembicara di KTT Asean-India ke-22 di Kuala Lumpur Malaysia. Dalam pidatonya Sugiono berbicara peluang Indonesia dan India bekerja sama dalam mengerjakan program Makan Bergizi Gratis (MBG). https://t.co/r0POtSsRz6,1.98E+18,https://pbs.twimg.com/media/G4bByXaaYAAv8ry.png,,in,,1,2,1,https://x.com/undefined/status/1983485854988525785,1.81E+18,
1.98E+18,Wed Oct 29 10:42:05 +0000 2025,285,Sebanyak 695 siswa dari dua sekolah diduga keracunan menu Makan Bergizi Gratis (MBG) di Saptosari Gunungkidul DIY. Para siswa mengalami sakit perut hingga muntah-muntah bahkan beberapa mendapatkan perawatan. Bupati Gunungkidul Endah Subekti Kuntariningsih mengatakan https://t.co/OMyrNu8XbF,1.98E+18,https://pbs.twimg.com/media/G4bAnx6bAAAfumO.jpg,,in,,48,66,284,https://x.com/undefined/status/1983484478845759893,80559922,
1.98E+18,Wed Oct 29 10:35:14 +0000 2025,26,Dorong Implementasi Perpres MBG DPR: Penting untuk Pastikan Keamanan Pangan Anak Sekolah Anggota Komisi IX DPR RI Netty Prasetiyani menyambut baik finalisasi Perpres tentang Tata Kelola Program Makan Bergizi Gratis (MBG) yang dinilainya penting sebagai dasar hukum agar https://t.co/lEgNqy0coc,1.98E+18,https://pbs.twimg.com/amplify_video_thumb/1983482505694216193/img/3ynfFxiIcd3R6Y-B.jpg,,in,,0,0,6,https://x.com/undefined/status/1983482752726192282,91255162,
1.98E+18,Wed Oct 29 09:52:26 +0000 2025,0,Harun menambahkan program Makan Bergizi Gratis bukan hanya soal gizi tapi juga bagian dari upaya pemberdayaan ekonomi lokal agar hasil tani daerah terserap dan dimanfaatkan maksimal. #MBG #Kemendagri #YukGass,1.98E+18,,alineadotid,in,,0,1,0,https://x.com/undefined/status/1983471984521646541,354168059,
1.98E+18,Wed Oct 29 09:52:22 +0000 2025,0,Pemerintah Kota Sabang berencana membangun storage bahan pangan untuk mendukung pelaksanaan program Makan Bergizi Gratis (MBG) agar lebih efisien dan berkelanjutan. #MBG #Kemendagri #YukGass https://t.co/80hDVc6KYq,1.98E+18,https://pbs.twimg.com/ext_tw_video_thumb/1983471935007952896/pu/img/gWnTeJfHeL__E2v8.jpg,,in,,0,1,0,https://x.com/undefined/status/1983471967144710287,354168059,
1.98E+18,Wed Oct 29 09:51:11 +0000 2025,0,133 Siswa di Lembang Keracunan Makan Bergizi Gratis (MBG) 30 Orang Masih Dirawat https://t.co/VwqYoBar3O,1.98E+18,,,in,,0,5,0,https://x.com/undefined/status/1983471668451520929,8.18E+17,
1.98E+18,Wed Oct 29 09:35:54 +0000 2025,0,Makan bergizi gratis buat anak-anak bukan utopia tapi nyata lewat gotong royong dan #DukungMBG https://t.co/vMxB2wErI5,1.98E+18,https://pbs.twimg.com/media/G4axdYZboAAs7c5.jpg,,in,,0,0,0,https://x.com/undefined/status/1983467821712699848,1.54E+18,
1.98E+18,Wed Oct 29 09:30:04 +0000 2025,0,Ribuan Siswa Keracunan Program Makan Bergizi Gratis Alvin Lie: Ribuan Korban Tak Ada Satu Pun Tersangka https://t.co/Uo9BYiuFIY,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1983466355132367177,1.71E+18,
1.98E+18,Wed Oct 29 09:29:43 +0000 2025,1,Komando Distrik Militer 1420/Sidenreng Sidrap melalui para Bintara Pembina Desa (Babinsa) secara aktif melaksanakan pendampingan dan pengamanan dalam kegiatan distribusi Program Makan Bergizi Gratis (MBG) di seluruh wilayah Kabupaten Sidrap Rabu 29 Oktober 2025. https://t.co/O8a4BETs9H,1.98E+18,https://pbs.twimg.com/media/G4awDhkbwAAU7m7.jpg,,in,,0,0,0,https://x.com/undefined/status/1983466264518688812,1.62E+18,
1.98E+18,Wed Oct 29 09:27:27 +0000 2025,7,Kepala Staf Kepresidenan Muhammad Qodari menghadiri Rapat Koordinasi Terbatas Penyelenggaraan Program Makan Bergizi Gratis (MBG) di Kemenko Pangan (28/10). https://t.co/xwPWjpuinh,1.98E+18,https://pbs.twimg.com/media/G4aviMEbAAANY5v.jpg,,in,,0,2,0,https://x.com/undefined/status/1983465695557083276,7.73E+17,
1.98E+18,Wed Oct 29 09:26:38 +0000 2025,0,Jumlah korban keracunan program Makan Bergizi Gratis (MBG) di Lembang Kabupaten Bandung Barat (KBB) Jawa Barat terus bertambah. Hingga Rabu (29/10/2025) pagi total korban mencapai 124 orang termasuk sejumlah guru https://t.co/0dPdVUmhNi.,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1983465489432244262,1.71E+18,
1.98E+18,Wed Oct 29 09:24:46 +0000 2025,0,Anggota Komisi IX DPR RI Eko Kurnia Ningsih menyatakan program Makan Bergizi Gratis (MBG) tidak hanya mampu menurunkan angka stunting tetapi juga dapat meningkatkan kualitas pendidikan generasi muda.https://t.co/VVcHiLEO2w,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1983465021444391017,423220305,
1.98E+18,Wed Oct 29 09:20:00 +0000 2025,35,Presiden Prabowo Subianto meminta Polri melanjutkan kontribusinya dalam program pemerintah mulai dari ketahanan pangan hingga makan bergizi gratis (MBG). Ia mengatakan polisi kini berperan di depan bersama TNI dalam produksi pangan seperti dalam penanaman jagung. Prabowo https://t.co/tqvvSPf9d4,1.98E+18,https://pbs.twimg.com/amplify_video_thumb/1983458068685004800/img/BZV1Qktg3IBUmRYf.jpg,,in,,10,30,7,https://x.com/undefined/status/1983463819834957890,23343960,
1.98E+18,Wed Oct 29 09:18:29 +0000 2025,1,Bhabinkamtibmas Petuk Katimpun Pantau Pelaksanaan Program Makan Bergizi Gratis di Sekolah Dasar https://t.co/1v60rZjGcW,1.98E+18,https://pbs.twimg.com/media/G4ate4lWMAA_miR.jpg,,in,,0,0,0,https://x.com/undefined/status/1983463440233672801,9.41E+17,
1.98E+18,Wed Oct 29 09:13:37 +0000 2025,0,@sahaL_AS engga setuju Menantunya yg skr memimpin Indonesia Memberikan puluhan ribu anak2,1.98E+18,https://pbs.twimg.com/media/G4asXeGa0AAaZ4N.jpg,sahaL_AS,in,,0,0,0,https://x.com/undefined/status/1983462212292559248,1.66E+18,
1.98E+18,Wed Oct 29 09:10:55 +0000 2025,0,Program Makan Bergizi Gratis (MBG) mendapat sorotan positif dalam forum internasional di Markas Besar Perserikatan Bangsa-Bangsa (PBB) di Jenewa. https://t.co/8QxYv27Rq8,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1983461536359489924,1.90E+18,
1.98E+18,Wed Oct 29 09:10:28 +0000 2025,0,133 Siswa di Lembang Keracunan Makan Bergizi Gratis (MBG) 30 Orang Masih Dirawat https://t.co/VwqYoBar3O,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1983461420986736992,8.18E+17,
1.98E+18,Wed Oct 29 09:07:39 +0000 2025,0,Beberapa program strategis nasional yang menjadi prioritas antara lain Koperasi Merah Putih Sekolah Rakyat Program Makan Bergizi Gratis serta pembangunan 3 juta rumah untuk masyarakat berpenghasilan rendah. #ProgramStrategisNasional #kemendagri #yukgass,1.98E+18,,alineadotid,in,,0,1,0,https://x.com/undefined/status/1983460714867257492,354168059,
1.98E+18,Wed Oct 29 09:07:05 +0000 2025,0,BGN Tegaskan: Semua SPPG Harus Patuh Pedoman MBG Demi Akuntabilitas Program Makan Bergizi Gratis! #beritaterkini #update #news #lampungsegalow #fyp https://t.co/xSI2N6Rq6X,1.98E+18,https://pbs.twimg.com/amplify_video_thumb/1983460472054775808/img/OEMQ_yBnaJxio8yp.jpg,,in,,0,0,0,https://x.com/undefined/status/1983460570830614917,8.01E+17,
1.98E+18,Wed Oct 29 08:55:32 +0000 2025,0,Sinergi Babinsa Koramil 1501-04/Sahu dan Yayasan. Makan Bergizi Gratis untuk Masa Depan Bangsa https://t.co/xHJ2FrwCgv,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1983457664698085494,1.46E+18,
1.98E+18,Wed Oct 29 08:40:25 +0000 2025,0,Program Makan Bergizi Gratis Terus Digenjot 251 Dapur Gizi Aktif Layani Ratusan Ribu Siswa di Riau https://t.co/wraQ2Oiwjj,1.98E+18,,,in,,0,0,0,https://x.com/undefined/status/1983453860300783883,7.70E+17,
1.98E+18,Wed Oct 29 08:40:17 +0000 2025,0,Program Unggulan untuk Rakyat! Makan Bergizi Gratis Cek Kesehatan Gratis Sekolah Rakyat dan Koperasi Desa Merah Putih. Langkah nyata untuk Indonesia yang lebih sehat cerdas dan sejahtera! ,1.98E+18,https://pbs.twimg.com/media/G4akpq8boAA7oZ7.jpg,,in,,0,1,0,https://x.com/undefined/status/1983453824611479737,1.57E+18,
